symbol,entry_time,entry_price,exit_time,exit_price,initial_stop,stop_updates_count,pnl,pnl_pct,exit_reason
CZCE.AP605,2025-09-24 14:10:00.000000,8263.0,2025-09-25 09:35:00.000000,8242.0,8184.00,2,-210.00,-0.25%,初始止损 (前前绿柱堆间 K 线低点:8184.00)
CZCE.AP605,2025-10-14 10:10:00.000000,8675.0,2025-10-14 11:20:00.000000,8632.0,8632.00,1,-430.00,-0.50%,初始止损 (前前绿柱堆间 K 线低点:8632.00)
CZCE.AP605,2025-10-20 09:05:00.000000,8993.0,2025-10-22 09:00:00.000000,9235.0,8487.00,4,2420.00,2.69%,初始止损 (前前绿柱堆间 K 线低点:8487.00)
CZCE.AP605,2025-10-23 11:20:00.000000,9318.0,2025-10-24 09:00:00.000000,9327.0,9293.00,4,90.00,0.10%,初始止损 (前前绿柱堆间 K 线低点:9293.00)
CZCE.AP605,2025-10-27 11:25:00.000000,9548.0,2025-10-29 13:30:00.000000,9685.0,9300.00,5,1370.00,1.43%,初始止损 (前前绿柱堆间 K 线低点:9300.00)
CZCE.AP605,2025-11-26 09:00:00.000000,9476.0,2025-12-01 09:10:00.000000,9508.0,9259.00,4,320.00,0.34%,初始止损 (前前绿柱堆间 K 线低点:9259.00)
CZCE.AP605,2025-12-02 09:00:00.000000,9682.0,2025-12-03 09:05:00.000000,9709.0,9498.00,4,270.00,0.28%,移动止损 (前前绿柱堆间 K 线低点:9709.00)
CZCE.AP605,2025-12-10 11:15:00.000000,9560.0,2025-12-10 13:40:00.000000,9445.0,9445.00,1,-1150.00,-1.20%,初始止损 (前前绿柱堆间 K 线低点:9445.00)
CZCE.AP605,2025-12-12 10:00:00.000000,9520.0,2025-12-15 09:00:00.000000,9475.0,9463.00,2,-450.00,-0.47%,初始止损 (前前绿柱堆间 K 线低点:9463.00)
CZCE.AP605,2025-12-19 13:35:00.000000,9128.0,2025-12-22 14:40:00.000000,9206.0,9001.00,4,780.00,0.85%,移动止损 (前前绿柱堆间 K 线低点:9206.00)
CZCE.AP605,2026-01-05 14:50:00.000000,9558.0,2026-01-07 11:25:00.000000,9551.0,9162.00,3,-70.00,-0.07%,移动止损 (前前绿柱堆间 K 线低点:9551.00)
CZCE.AP605,2026-01-09 13:30:00.000000,9708.0,2026-01-12 10:10:00.000000,9685.0,9503.00,3,-230.00,-0.24%,移动止损 (前前绿柱堆间 K 线低点:9685.00)
CZCE.AP605,2026-01-14 09:35:00.000000,9795.0,2026-01-15 10:55:00.000000,9936.0,9760.00,4,1410.00,1.44%,移动止损 (前前绿柱堆间 K 线低点:9936.00)
CZCE.AP605,2026-01-27 09:35:00.000000,9526.0,2026-01-27 09:45:00.000000,9509.0,9509.00,1,-170.00,-0.18%,初始止损 (前前绿柱堆间 K 线低点:9509.00)
CZCE.AP605,2026-01-27 14:25:00.000000,9500.0,2026-01-28 13:40:00.000000,9494.0,9395.00,3,-60.00,-0.06%,初始止损 (前前绿柱堆间 K 线低点:9395.00)
CZCE.AP605,2026-02-04 09:40:00,9500.0,2026-02-06 09:05:00,9572.0,9452.00,3,720.00,0.76%,初始止损 (前前绿柱堆间 K 线低点:9452.00)
CZCE.AP605,2026-02-11 13:40:00,9601.0,2026-02-24 09:05:00,9734.0,9481.00,5,1330.00,1.39%,初始止损 (前前绿柱堆间 K 线低点:9481.00)
CZCE.CF605,2025-11-21 13:35:00.000000,13450.0,2025-11-21 13:40:00.000000,13460.0,13460.00,1,50.00,0.07%,初始止损 (前前绿柱堆间 K 线低点:13460.00)
CZCE.CF605,2025-11-24 10:45:00.000000,13545.0,2025-11-25 10:10:00.000000,13570.0,13455.00,5,125.00,0.18%,移动止损 (前前绿柱堆间 K 线低点:13570.00)
CZCE.CF605,2025-11-28 11:20:00.000000,13690.0,2025-11-28 13:40:00.000000,13675.0,13675.00,1,-75.00,-0.11%,初始止损 (前前绿柱堆间 K 线低点:13675.00)
CZCE.CF605,2025-12-02 10:05:00.000000,13765.0,2025-12-02 14:20:00.000000,13775.0,13740.00,3,50.00,0.07%,初始止损 (前前绿柱堆间 K 线低点:13740.00)
CZCE.CF605,2025-12-08 22:00:00.000000,13765.0,2025-12-09 09:45:00.000000,13755.0,13705.00,3,-50.00,-0.07%,移动止损 (前前绿柱堆间 K 线低点:13755.00)
CZCE.CF605,2025-12-24 11:05:00.000000,14190.0,2025-12-24 21:55:00.000000,14175.0,14110.00,3,-75.00,-0.11%,移动止损 (前前绿柱堆间 K 线低点:14175.00)
CZCE.CF605,2025-12-25 10:40:00.000000,14240.0,2025-12-25 13:55:00.000000,14225.0,14165.00,2,-75.00,-0.11%,初始止损 (前前绿柱堆间 K 线低点:14165.00)
CZCE.CF605,2025-12-30 21:10:00.000000,14610.0,2025-12-31 10:05:00.000000,14575.0,14490.00,3,-175.00,-0.24%,移动止损 (前前绿柱堆间 K 线低点:14575.00)
CZCE.CF605,2026-01-06 10:00:00.000000,14750.0,2026-01-07 09:05:00.000000,14880.0,14720.00,3,650.00,0.88%,初始止损 (前前绿柱堆间 K 线低点:14720.00)
CZCE.CF605,2026-01-12 21:10:00.000000,14700.0,2026-01-13 22:00:00.000000,14730.0,14485.00,4,150.00,0.20%,移动止损 (前前绿柱堆间 K 线低点:14730.00)
CZCE.CF605,2026-01-21 22:05:00.000000,14560.0,2026-01-22 14:25:00.000000,14605.0,14480.00,6,225.00,0.31%,初始止损 (前前绿柱堆间 K 线低点:14480.00)
CZCE.CF605,2026-01-28 11:25:00.000000,14760.0,2026-01-29 21:40:00.000000,14855.0,14655.00,3,475.00,0.64%,初始止损 (前前绿柱堆间 K 线低点:14655.00)
CZCE.CF605,2026-02-04 21:05:00.000000,14705.0,2026-02-05 10:35:00.000000,14615.0,14615.00,1,-450.00,-0.61%,初始止损 (前前绿柱堆间 K 线低点:14615.00)
CZCE.CF605,2026-02-10 10:05:00.000000,14630.0,2026-02-10 22:30:00.000000,14680.0,14565.00,4,250.00,0.34%,初始止损 (前前绿柱堆间 K 线低点:14565.00)
CZCE.CF605,2026-02-24 10:35:00,15140.0,2026-02-25 11:15:00,15355.0,14785.00,2,1075.00,1.42%,初始止损 (前前绿柱堆间 K 线低点:14785.00)
CZCE.CF605,2026-03-04 21:05:00,15255.0,2026-03-05 14:00:00,15310.0,15195.00,4,275.00,0.36%,初始止损 (前前绿柱堆间 K 线低点:15195.00)
CZCE.CF605,2026-03-06 14:40:00,15310.0,2026-03-06 21:10:00,15280.0,15270.00,2,-150.00,-0.20%,初始止损 (前前绿柱堆间 K 线低点:15270.00)
CZCE.CJ605,2025-09-23 09:00:00.000000,10725.0,2025-09-23 13:50:00.000000,10770.0,10655.00,2,225.00,0.42%,初始止损 (前前绿柱堆间 K 线低点:10655.00)
CZCE.CJ605,2025-10-10 09:05:00.000000,11125.0,2025-10-13 09:45:00.000000,11185.0,10760.00,4,300.00,0.54%,移动止损 (前前绿柱堆间 K 线低点:11185.00)
CZCE.CJ605,2025-10-16 14:50:00.000000,11385.0,2025-10-21 09:20:00.000000,11405.0,11200.00,5,100.00,0.18%,移动止损 (前前绿柱堆间 K 线低点:11405.00)
CZCE.CJ605,2025-10-31 11:25:00.000000,10250.0,2025-10-31 13:30:00.000000,10335.0,10335.00,1,425.00,0.83%,初始止损 (前前绿柱堆间 K 线低点:10335.00)
CZCE.CJ605,2025-11-07 10:05:00.000000,9725.0,2025-11-07 10:10:00.000000,9730.0,9730.00,1,50.00,0.05%,初始止损 (前前绿柱堆间 K 线低点:9730.00)
CZCE.CJ605,2025-12-05 11:20:00.000000,9380.0,2025-12-09 09:40:00.000000,9380.0,9120.00,4,0.00,0.00%,移动止损 (前前绿柱堆间 K 线低点:9380.00)
CZCE.CJ605,2026-01-07 10:35:00.000000,9165.0,2026-01-07 14:30:00.000000,9140.0,8945.00,2,-250.00,-0.27%,初始止损 (前前绿柱堆间 K 线低点:8945.00)
CZCE.CJ605,2026-02-04 10:45:00,8935.0,2026-02-04 11:00:00,8915.0,8915.00,1,-200.00,-0.22%,初始止损 (前前绿柱堆间 K 线低点:8915.00)
CZCE.CJ605,2026-02-24 10:55:00,8810.0,2026-02-26 11:30:00,8900.0,8785.00,5,900.00,1.02%,移动止损 (前前绿柱堆间 K 线低点:8900.00)
CZCE.CJ605,2026-03-05 14:30:00,9060.0,2026-03-06 14:40:00,9030.0,8775.00,4,-300.00,-0.33%,移动止损 (前前绿柱堆间 K 线低点:9030.00)
CZCE.FG605,2025-11-28 14:15:00.000000,1171.0,2025-11-28 21:00:00.000000,1167.0,1163.00,2,-320.00,-0.34%,初始止损 (前前绿柱堆间 K 线低点:1163.00)
CZCE.FG605,2026-01-05 10:10:00.000000,1086.0,2026-01-05 13:55:00.000000,1081.0,1081.00,1,-400.00,-0.46%,初始止损 (前前绿柱堆间 K 线低点:1081.00)
CZCE.FG605,2026-01-27 14:20:00.000000,1070.0,2026-01-27 14:25:00.000000,1072.0,1072.00,1,160.00,0.19%,初始止损 (前前绿柱堆间 K 线低点:1072.00)
CZCE.FG605,2026-01-27 21:15:00.000000,1068.0,2026-01-27 21:20:00.000000,1066.0,1066.00,1,-160.00,-0.19%,初始止损 (前前绿柱堆间 K 线低点:1066.00)
CZCE.FG605,2026-02-12 11:15:00,1075.0,2026-02-12 14:40:00,1064.0,1064.00,1,-880.00,-1.02%,初始止损 (前前绿柱堆间 K 线低点:1064.00)
CZCE.FG605,2026-03-11 14:15:00,1110.0,2026-03-12 13:45:00,1115.0,1090.00,3,400.00,0.45%,初始止损 (前前绿柱堆间 K 线低点:1090.00)
CZCE.MA605,2025-11-24 10:00:00.000000,2176.0,2025-11-25 09:00:00.000000,2200.0,2149.00,4,960.00,1.10%,初始止损 (前前绿柱堆间 K 线低点:2149.00)
CZCE.MA605,2025-11-26 09:00:00.000000,2202.0,2025-11-26 21:20:00.000000,2199.0,2187.00,3,-120.00,-0.14%,初始止损 (前前绿柱堆间 K 线低点:2187.00)
CZCE.MA605,2025-12-16 14:40:00.000000,2132.0,2025-12-16 21:45:00.000000,2128.0,2100.00,2,-160.00,-0.19%,初始止损 (前前绿柱堆间 K 线低点:2100.00)
CZCE.MA605,2025-12-29 21:55:00.000000,2177.0,2025-12-31 10:05:00.000000,2222.0,2153.00,5,1800.00,2.07%,移动止损 (前前绿柱堆间 K 线低点:2222.00)
CZCE.MA605,2026-01-05 22:10:00.000000,2275.0,2026-01-07 11:05:00.000000,2263.0,2226.00,3,-480.00,-0.53%,移动止损 (前前绿柱堆间 K 线低点:2263.00)
CZCE.MA605,2026-01-09 14:30:00.000000,2261.0,2026-01-12 09:45:00.000000,2256.0,2221.00,3,-200.00,-0.22%,初始止损 (前前绿柱堆间 K 线低点:2221.00)
CZCE.MA605,2026-01-14 10:30:00.000000,2289.0,2026-01-15 09:00:00.000000,2292.0,2273.00,3,120.00,0.13%,初始止损 (前前绿柱堆间 K 线低点:2273.00)
CZCE.MA605,2026-01-28 13:40:00.000000,2343.0,2026-01-28 13:55:00.000000,2338.0,2335.00,3,-200.00,-0.21%,移动止损 (前前绿柱堆间 K 线低点:2338.00)
CZCE.MA605,2026-01-29 21:05:00.000000,2360.0,2026-01-29 21:30:00.000000,2350.0,2350.00,1,-400.00,-0.42%,初始止损 (前前绿柱堆间 K 线低点:2350.00)
CZCE.MA605,2026-02-10 14:30:00.000000,2240.0,2026-02-10 21:10:00.000000,2236.0,2236.00,1,-160.00,-0.18%,初始止损 (前前绿柱堆间 K 线低点:2236.00)
CZCE.MA605,2026-02-12 22:35:00,2246.0,2026-02-13 09:05:00,2235.0,2235.00,1,-440.00,-0.49%,初始止损 (前前绿柱堆间 K 线低点:2235.00)
CZCE.MA605,2026-02-24 10:00:00,2278.0,2026-02-25 14:10:00,2249.0,2191.00,3,-1160.00,-1.27%,初始止损 (前前绿柱堆间 K 线低点:2191.00)
CZCE.MA605,2026-03-06 14:15:00,2586.0,2026-03-09 21:25:00,2657.0,2477.00,4,2130.00,2.75%,初始止损 (前前绿柱堆间 K 线低点:2477.00)
CZCE.OI605,2025-11-24 13:35:00.000000,9480.0,2025-11-24 22:20:00.000000,9468.0,9394.00,3,-120.00,-0.13%,移动止损 (前前绿柱堆间 K 线低点:9468.00)
CZCE.OI605,2025-11-26 13:30:00.000000,9544.0,2025-11-26 21:00:00.000000,9520.0,9415.00,2,-240.00,-0.25%,初始止损 (前前绿柱堆间 K 线低点:9415.00)
CZCE.OI605,2025-11-27 14:20:00.000000,9550.0,2025-11-28 09:05:00.000000,9536.0,9490.00,2,-140.00,-0.15%,初始止损 (前前绿柱堆间 K 线低点:9490.00)
CZCE.OI605,2025-12-02 14:30:00.000000,9481.0,2025-12-03 09:05:00.000000,9477.0,9416.00,3,-40.00,-0.04%,移动止损 (前前绿柱堆间 K 线低点:9477.00)
CZCE.OI605,2025-12-03 11:15:00.000000,9488.0,2025-12-03 21:00:00.000000,9466.0,9466.00,1,-220.00,-0.23%,初始止损 (前前绿柱堆间 K 线低点:9466.00)
CZCE.OI605,2025-12-22 14:15:00.000000,8819.0,2025-12-23 10:50:00.000000,8800.0,8800.00,1,-190.00,-0.22%,初始止损 (前前绿柱堆间 K 线低点:8800.00)
CZCE.OI605,2026-01-12 21:00:00.000000,8994.0,2026-01-12 21:05:00.000000,9003.0,9003.00,1,90.00,0.10%,初始止损 (前前绿柱堆间 K 线低点:9003.00)
CZCE.OI605,2026-01-14 11:20:00.000000,8994.0,2026-01-14 13:45:00.000000,8950.0,8950.00,1,-440.00,-0.49%,初始止损 (前前绿柱堆间 K 线低点:8950.00)
CZCE.OI605,2026-01-16 09:00:00.000000,9130.0,2026-01-19 09:25:00.000000,8916.0,8812.00,3,-2140.00,-2.34%,移动止损 (前前绿柱堆间 K 线低点:8916.00)
CZCE.OI605,2026-01-23 22:00:00.000000,9066.0,2026-01-27 21:00:00.000000,9316.0,8968.00,7,2500.00,2.76%,移动止损 (前前绿柱堆间 K 线低点:9316.00)
CZCE.OI605,2026-01-28 22:00:00.000000,9373.0,2026-01-29 21:35:00.000000,9454.0,9318.00,4,810.00,0.86%,初始止损 (前前绿柱堆间 K 线低点:9318.00)
CZCE.OI605,2026-02-11 11:20:00.000000,9130.0,2026-02-11 14:45:00.000000,9120.0,9113.00,2,-100.00,-0.11%,初始止损 (前前绿柱堆间 K 线低点:9113.00)
CZCE.OI605,2026-03-02 14:15:00,9365.0,2026-03-04 09:25:00,9467.0,9239.00,4,1020.00,1.09%,初始止损 (前前绿柱堆间 K 线低点:9239.00)
CZCE.OI605,2026-03-06 10:00:00,9586.0,2026-03-09 21:50:00,9950.0,9494.00,5,3640.00,3.80%,移动止损 (前前绿柱堆间 K 线低点:9950.00)
CZCE.OI605,2026-03-12 11:25:00,9869.0,2026-03-12 13:40:00,9771.0,9771.00,1,-980.00,-0.99%,初始止损 (前前绿柱堆间 K 线低点:9771.00)
CZCE.PF606,2025-12-17 11:15:00.000000,6152.0,2025-12-18 10:00:00.000000,6168.0,6108.00,4,240.00,0.26%,移动止损 (前前绿柱堆间 K 线低点:6168.00)
CZCE.PF606,2025-12-24 09:05:00.000000,6480.0,2025-12-26 21:00:00.000000,6612.0,6422.00,7,1980.00,2.04%,初始止损 (前前绿柱堆间 K 线低点:6422.00)
CZCE.PF606,2026-01-07 21:00:00.000000,6594.0,2026-01-07 21:05:00.000000,6600.0,6600.00,1,90.00,0.09%,初始止损 (前前绿柱堆间 K 线低点:6600.00)
CZCE.PF606,2026-01-13 11:20:00.000000,6582.0,2026-01-14 09:05:00.000000,6558.0,6504.00,3,-360.00,-0.36%,初始止损 (前前绿柱堆间 K 线低点:6504.00)
CZCE.PF606,2026-01-30 11:25:00.000000,6704.0,2026-01-30 13:30:00.000000,6778.0,6778.00,1,740.00,1.10%,初始止损 (前前绿柱堆间 K 线低点:6778.00)
CZCE.PF606,2026-02-05 22:00:00.000000,6554.0,2026-02-06 21:00:00.000000,6532.0,6514.00,2,-330.00,-0.34%,初始止损 (前前绿柱堆间 K 线低点:6514.00)
CZCE.PF606,2026-02-24 10:00:00,6766.0,2026-02-25 10:35:00,6812.0,6586.00,4,460.00,0.68%,移动止损 (前前绿柱堆间 K 线低点:6812.00)
CZCE.PF606,2026-03-05 11:25:00,7336.0,2026-03-05 23:00:00,7264.0,7020.00,4,-720.00,-0.98%,移动止损 (前前绿柱堆间 K 线低点:7264.00)
CZCE.PF606,2026-03-06 11:15:00,7370.0,2026-03-10 10:40:00,7928.0,7264.00,3,5580.00,7.57%,移动止损 (前前绿柱堆间 K 线低点:7928.00)
CZCE.PF606,2026-03-11 14:15:00,7958.0,2026-03-12 14:55:00,8282.0,8094.00,3,3240.00,4.07%,回测结束
CZCE.PK605,2025-10-09 14:15:00.000000,7846.0,2025-10-16 11:25:00.000000,8088.0,7820.00,9,2420.00,3.08%,初始止损 (前前绿柱堆间 K 线低点:7820.00)
CZCE.PK605,2025-12-23 10:05:00.000000,7942.0,2025-12-23 13:50:00.000000,7932.0,7922.00,2,-100.00,-0.13%,初始止损 (前前绿柱堆间 K 线低点:7922.00)
CZCE.PK605,2025-12-30 13:55:00.000000,7952.0,2025-12-31 09:45:00.000000,7950.0,7924.00,3,-20.00,-0.03%,初始止损 (前前绿柱堆间 K 线低点:7924.00)
CZCE.PK605,2026-01-07 09:35:00.000000,8020.0,2026-01-07 14:30:00.000000,8028.0,7956.00,3,80.00,0.10%,移动止损 (前前绿柱堆间 K 线低点:8028.00)
CZCE.PK605,2026-03-11 10:05:00,8002.0,2026-03-12 14:55:00,8098.0,7986.00,1,960.00,1.20%,回测结束
CZCE.PR605,2025-11-24 13:45:00.000000,5792.0,2025-11-25 09:50:00.000000,5784.0,5724.00,4,-120.00,-0.14%,移动止损 (前前绿柱堆间 K 线低点:5784.00)
CZCE.PR605,2025-11-26 11:20:00.000000,5800.0,2025-11-27 09:20:00.000000,5776.0,5744.00,2,-360.00,-0.41%,初始止损 (前前绿柱堆间 K 线低点:5744.00)
CZCE.PR605,2025-12-15 09:30:00.000000,5654.0,2025-12-15 10:40:00.000000,5650.0,5650.00,1,-60.00,-0.07%,初始止损 (前前绿柱堆间 K 线低点:5650.00)
CZCE.PR605,2025-12-16 14:30:00.000000,5630.0,2025-12-17 09:05:00.000000,5628.0,5606.00,4,-30.00,-0.04%,移动止损 (前前绿柱堆间 K 线低点:5628.00)
CZCE.PR605,2025-12-23 21:15:00.000000,5918.0,2025-12-26 21:00:00.000000,6096.0,5884.00,8,2670.00,3.01%,初始止损 (前前绿柱堆间 K 线低点:5884.00)
CZCE.PR605,2025-12-30 13:50:00.000000,6090.0,2025-12-30 14:15:00.000000,6086.0,6064.00,2,-60.00,-0.07%,初始止损 (前前绿柱堆间 K 线低点:6064.00)
CZCE.PR605,2026-01-13 10:50:00.000000,6088.0,2026-01-13 13:30:00.000000,6080.0,6080.00,1,-120.00,-0.13%,初始止损 (前前绿柱堆间 K 线低点:6080.00)
CZCE.PR605,2026-01-14 21:05:00.000000,6140.0,2026-01-15 09:00:00.000000,6110.0,6110.00,1,-450.00,-0.49%,初始止损 (前前绿柱堆间 K 线低点:6110.00)
CZCE.PR605,2026-01-29 13:45:00.000000,6328.0,2026-01-29 14:45:00.000000,6310.0,6270.00,2,-270.00,-0.28%,初始止损 (前前绿柱堆间 K 线低点:6270.00)
CZCE.PR605,2026-02-05 22:25:00.000000,6126.0,2026-02-06 09:00:00.000000,6100.0,6100.00,1,-390.00,-0.42%,初始止损 (前前绿柱堆间 K 线低点:6100.00)
CZCE.PR605,2026-02-06 13:30:00.000000,6154.0,2026-02-06 21:00:00.000000,6090.0,6090.00,1,-960.00,-1.04%,初始止损 (前前绿柱堆间 K 线低点:6090.00)
CZCE.PR605,2026-02-09 11:05:00.000000,6166.0,2026-02-12 09:05:00,6226.0,6102.00,6,900.00,0.97%,初始止损 (前前绿柱堆间 K 线低点:6102.00)
CZCE.PR605,2026-02-24 10:45:00,6294.0,2026-02-25 10:40:00,6308.0,6104.00,4,210.00,0.22%,移动止损 (前前绿柱堆间 K 线低点:6308.00)
CZCE.PX605,2025-11-26 11:20:00.000000,6822.0,2025-11-27 09:20:00.000000,6778.0,6740.00,2,-440.00,-0.64%,初始止损 (前前绿柱堆间 K 线低点:6740.00)
CZCE.PX605,2025-11-28 10:00:00.000000,6810.0,2025-12-01 22:00:00.000000,6934.0,6760.00,3,1240.00,1.82%,初始止损 (前前绿柱堆间 K 线低点:6760.00)
CZCE.PX605,2025-12-11 10:35:00.000000,6842.0,2025-12-11 21:20:00.000000,6754.0,6754.00,1,-880.00,-1.29%,初始止损 (前前绿柱堆间 K 线低点:6754.00)
CZCE.PX605,2025-12-15 09:00:00.000000,6754.0,2025-12-15 14:55:00.000000,6762.0,6722.00,3,80.00,0.12%,初始止损 (前前绿柱堆间 K 线低点:6722.00)
CZCE.PX605,2025-12-17 11:15:00.000000,6740.0,2025-12-23 14:00:00.000000,7190.0,6686.00,11,4500.00,6.68%,移动止损 (前前绿柱堆间 K 线低点:7190.00)
CZCE.PX605,2025-12-23 22:00:00.000000,7330.0,2025-12-24 10:50:00.000000,7292.0,7174.00,2,-380.00,-0.52%,初始止损 (前前绿柱堆间 K 线低点:7174.00)
CZCE.PX605,2026-01-06 10:50:00.000000,7384.0,2026-01-06 21:00:00.000000,7334.0,7178.00,2,-500.00,-0.68%,初始止损 (前前绿柱堆间 K 线低点:7178.00)
CZCE.PX605,2026-01-09 21:45:00.000000,7290.0,2026-01-12 14:15:00.000000,7350.0,7260.00,3,600.00,0.82%,初始止损 (前前绿柱堆间 K 线低点:7260.00)
CZCE.PX605,2026-01-29 13:35:00.000000,7512.0,2026-01-29 21:50:00.000000,7514.0,7454.00,5,20.00,0.03%,移动止损 (前前绿柱堆间 K 线低点:7514.00)
CZCE.PX605,2026-01-30 11:25:00.000000,7398.0,2026-01-30 13:30:00.000000,7510.0,7510.00,1,1120.00,1.51%,初始止损 (前前绿柱堆间 K 线低点:7510.00)
CZCE.PX605,2026-02-05 14:25:00.000000,7198.0,2026-02-05 14:30:00.000000,7230.0,7230.00,1,320.00,0.44%,初始止损 (前前绿柱堆间 K 线低点:7230.00)
